,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
158,img_000000000_04-RFPdouble_000_trap_020.tif,0,04-RFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,raw,I1,S0,A4
159,img_000000000_04-RFPdouble_000_trap_022.tif,0,04-RFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,raw,I3,S2,A5
160,img_000000000_04-RFPdouble_000_trap_023.tif,0,04-RFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I1,S0,A4
161,img_000000000_04-RFPdouble_000_trap_024.tif,0,04-RFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R2,raw,I1,S2,A5
162,img_000000000_04-RFPdouble_000_trap_025.tif,0,04-RFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X0,raw,I1,S0,A7
163,img_000000000_04-RFPdouble_000_trap_028.tif,0,04-RFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D0,derived,I1,S1,A7
164,img_000000000_04-RFPdouble_000_trap_031.tif,0,04-RFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,derived,I2,S1,A3
165,img_000000000_04-RFPdouble_000_trap_033.tif,0,04-RFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,derived,I3,S2,A4
166,img_000000000_04-RFPdouble_000_trap_035.tif,0,04-RFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D1,raw,I1,S2,A4
167,img_000000000_04-RFPdouble_000_trap_037.tif,0,04-RFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R1,derived,I3,S2,A3
168,img_000000000_04-RFPdouble_001_trap_000.tif,0,04-RFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I2,raw,I3,S2,A9
169,img_000000000_04-RFPdouble_001_trap_002.tif,0,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,raw,I3,S1,A2
170,img_000000000_04-RFPdouble_001_trap_003.tif,0,04-RFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R2,derived,I3,S0,A1
171,img_000000000_04-RFPdouble_001_trap_006.tif,0,04-RFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I3,raw,I2,S0,A5
172,img_000000000_04-RFPdouble_001_trap_007.tif,0,04-RFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,derived,I3,S2,A3
173,img_000000000_04-RFPdouble_001_trap_008.tif,0,04-RFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R3,derived,I2,S0,A7
174,img_000000000_04-RFPdouble_001_trap_010.tif,0,04-RFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X1,raw,I3,S0,A5
175,img_000000000_04-RFPdouble_001_trap_011.tif,0,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X1,raw,I1,S1,A3
176,img_000000000_04-RFPdouble_001_trap_012.tif,0,04-RFPdouble,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X1,raw,I1,S2,A0
177,img_000000000_04-RFPdouble_001_trap_013.tif,0,04-RFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X1,derived,I1,S0,A4
178,img_000000000_04-RFPdouble_001_trap_014.tif,0,04-RFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I3,derived,I1,S0,A3
179,img_000000000_04-RFPdouble_001_trap_016.tif,0,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,derived,I3,S1,A7
180,img_000000000_04-RFPdouble_001_trap_017.tif,0,04-RFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I0,raw,I1,S2,A4
181,img_000000000_04-RFPdouble_001_trap_018.tif,0,04-RFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D1,derived,I2,S2,A3
182,img_000000000_04-RFPdouble_001_trap_020.tif,0,04-RFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,raw,I1,S1,A5
183,img_000000000_04-RFPdouble_001_trap_022.tif,0,04-RFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X2,raw,I2,S0,A5
184,img_000000000_04-RFPdouble_001_trap_023.tif,0,04-RFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,derived,I1,S2,A7
185,img_000000000_04-RFPdouble_001_trap_024.tif,0,04-RFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,derived,I2,S2,A2
186,img_000000000_04-RFPdouble_001_trap_025.tif,0,04-RFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,derived,I3,S1,A4
187,img_000000000_04-RFPdouble_001_trap_028.tif,0,04-RFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D2,raw,I2,S2,A7
188,img_000000000_04-RFPdouble_001_trap_031.tif,0,04-RFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R0,raw,I3,S2,A2
189,img_000000000_04-RFPdouble_001_trap_033.tif,0,04-RFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,derived,I3,S0,A3
190,img_000000000_04-RFPdouble_001_trap_035.tif,0,04-RFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I3,S2,A9
191,img_000000000_04-RFPdouble_001_trap_037.tif,0,04-RFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D3,derived,I2,S0,A4
192,img_000000000_04-RFPdouble_002_trap_000.tif,0,04-RFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R3,raw,I2,S1,A1
193,img_000000000_04-RFPdouble_002_trap_002.tif,0,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,derived,I3,S0,A8
194,img_000000000_04-RFPdouble_002_trap_003.tif,0,04-RFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R2,raw,I1,S0,A9
195,img_000000000_04-RFPdouble_002_trap_006.tif,0,04-RFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D0,derived,I1,S2,A6
196,img_000000000_04-RFPdouble_002_trap_007.tif,0,04-RFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,raw,I3,S1,A0
197,img_000000000_04-RFPdouble_002_trap_008.tif,0,04-RFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I3,raw,I1,S0,A3
198,img_000000000_04-RFPdouble_002_trap_010.tif,0,04-RFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R1,raw,I2,S0,A6
199,img_000000000_04-RFPdouble_002_trap_011.tif,0,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D1,raw,I3,S0,A0
200,img_000000000_04-RFPdouble_002_trap_012.tif,0,04-RFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R1,derived,I3,S0,A5
201,img_000000000_04-RFPdouble_002_trap_013.tif,0,04-RFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I0,raw,I2,S0,A5
202,img_000000000_04-RFPdouble_002_trap_014.tif,0,04-RFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I3,derived,I1,S0,A0
203,img_000000000_04-RFPdouble_002_trap_016.tif,0,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,raw,I2,S1,A7
204,img_000000000_04-RFPdouble_002_trap_017.tif,0,04-RFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D2,derived,I3,S1,A8
205,img_000000000_04-RFPdouble_002_trap_018.tif,0,04-RFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R0,derived,I3,S0,A3
206,img_000000000_04-RFPdouble_002_trap_020.tif,0,04-RFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R2,raw,I3,S1,A1
207,img_000000000_04-RFPdouble_002_trap_022.tif,0,04-RFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I0,derived,I2,S1,A6
208,img_000000000_04-RFPdouble_002_trap_023.tif,0,04-RFPdouble,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I0,raw,I1,S2,A5
209,img_000000000_04-RFPdouble_002_trap_024.tif,0,04-RFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,raw,I3,S1,A1
210,img_000000000_04-RFPdouble_002_trap_025.tif,0,04-RFPdouble,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D1,derived,I2,S1,A5
211,img_000000000_04-RFPdouble_002_trap_028.tif,0,04-RFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R2,raw,I2,S2,A4
212,img_000000000_04-RFPdouble_002_trap_031.tif,0,04-RFPdouble,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D2,raw,I2,S1,A8
213,img_000000000_04-RFPdouble_002_trap_033.tif,0,04-RFPdouble,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I1,S0,A5
214,img_000000000_04-RFPdouble_002_trap_035.tif,0,04-RFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D1,raw,I1,S2,A1
215,img_000000000_04-RFPdouble_002_trap_037.tif,0,04-RFPdouble,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R0,raw,I3,S1,A6
216,img_000000001_01-BF0_000_trap_000.tif,1,01-BF0,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X2,derived,I2,S1,A1
217,img_000000001_01-BF0_000_trap_002.tif,1,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,derived,I3,S1,A0
218,img_000000001_01-BF0_000_trap_003.tif,1,01-BF0,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X0,raw,I3,S2,A6
219,img_000000001_01-BF0_000_trap_006.tif,1,01-BF0,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I3,derived,I2,S2,A1
220,img_000000001_01-BF0_000_trap_007.tif,1,01-BF0,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,derived,I2,S2,A5
221,img_000000001_01-BF0_000_trap_008.tif,1,01-BF0,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R3,derived,I3,S2,A9
222,img_000000001_01-BF0_000_trap_010.tif,1,01-BF0,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,raw,I1,S0,A3
223,img_000000001_01-BF0_000_trap_011.tif,1,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X3,derived,I1,S2,A9
224,img_000000001_01-BF0_000_trap_012.tif,1,01-BF0,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I1,derived,I2,S1,A8
225,img_000000001_01-BF0_000_trap_013.tif,1,01-BF0,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,derived,I2,S2,A3
226,img_000000001_01-BF0_000_trap_014.tif,1,01-BF0,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I1,derived,I2,S0,A7
227,img_000000001_01-BF0_000_trap_016.tif,1,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,derived,I2,S1,A5
228,img_000000001_01-BF0_000_trap_017.tif,1,01-BF0,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D3,derived,I1,S0,A7
229,img_000000001_01-BF0_000_trap_018.tif,1,01-BF0,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I2,derived,I1,S2,A2
230,img_000000001_01-BF0_000_trap_020.tif,1,01-BF0,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X1,raw,I2,S1,A4
231,img_000000001_01-BF0_000_trap_022.tif,1,01-BF0,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R0,derived,I1,S0,A2
232,img_000000001_01-BF0_000_trap_023.tif,1,01-BF0,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R1,derived,I3,S1,A9
233,img_000000001_01-BF0_000_trap_024.tif,1,01-BF0,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,raw,I2,S1,A2
234,img_000000001_01-BF0_000_trap_025.tif,1,01-BF0,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X0,derived,I1,S1,A0
235,img_000000001_01-BF0_000_trap_028.tif,1,01-BF0,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X2,derived,I2,S2,A1
236,img_000000001_01-BF0_000_trap_031.tif,1,01-BF0,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,derived,I2,S2,A0
237,img_000000001_01-BF0_000_trap_033.tif,1,01-BF0,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X0,raw,I3,S0,A1
238,img_000000001_01-BF0_000_trap_035.tif,1,01-BF0,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D0,derived,I1,S1,A8
239,img_000000001_01-BF0_000_trap_037.tif,1,01-BF0,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,derived,I1,S2,A1
240,img_000000001_01-BF0_001_trap_000.tif,1,01-BF0,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,derived,I1,S2,A3
241,img_000000001_01-BF0_001_trap_002.tif,1,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X1,derived,I2,S1,A8
242,img_000000001_01-BF0_001_trap_003.tif,1,01-BF0,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R3,raw,I1,S0,A4
243,img_000000001_01-BF0_001_trap_006.tif,1,01-BF0,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R1,raw,I2,S0,A0
244,img_000000001_01-BF0_001_trap_007.tif,1,01-BF0,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D2,raw,I1,S2,A2
245,img_000000001_01-BF0_001_trap_008.tif,1,01-BF0,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,raw,I3,S0,A7
246,img_000000001_01-BF0_001_trap_010.tif,1,01-BF0,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X0,raw,I1,S0,A8
247,img_000000001_01-BF0_001_trap_011.tif,1,01-BF0,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I2,raw,I2,S0,A5
248,img_000000001_01-BF0_001_trap_012.tif,1,01-BF0,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,raw,I1,S0,A6
249,img_000000001_01-BF0_001_trap_013.tif,1,01-BF0,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D1,raw,I3,S2,A5
250,img_000000001_01-BF0_001_trap_014.tif,1,01-BF0,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,raw,I1,S2,A9
251,img_000000001_01-BF0_001_trap_016.tif,1,01-BF0,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D1,raw,I2,S2,A5
252,img_000000001_01-BF0_001_trap_017.tif,1,01-BF0,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I2,S1,A1
253,img_000000001_01-BF0_001_trap_018.tif,1,01-BF0,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R0,derived,I3,S0,A3
254,img_000000001_01-BF0_001_trap_020.tif,1,01-BF0,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,derived,I1,S1,A5
255,img_000000001_01-BF0_001_trap_022.tif,1,01-BF0,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,raw,I1,S2,A8
256,img_000000001_01-BF0_001_trap_023.tif,1,01-BF0,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X1,raw,I3,S1,A2
257,img_000000001_01-BF0_001_trap_024.tif,1,01-BF0,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D3,derived,I1,S2,A6
258,img_000000001_01-BF0_001_trap_025.tif,1,01-BF0,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I2,derived,I2,S0,A1
259,img_000000001_01-BF0_001_trap_028.tif,1,01-BF0,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,derived,I2,S2,A1
260,img_000000001_01-BF0_001_trap_031.tif,1,01-BF0,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R1,derived,I3,S0,A9
261,img_000000001_01-BF0_001_trap_033.tif,1,01-BF0,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,derived,I1,S1,A4
262,img_000000001_01-BF0_001_trap_035.tif,1,01-BF0,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,raw,I2,S1,A1
263,img_000000001_01-BF0_001_trap_037.tif,1,01-BF0,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I1,S0,A3
264,img_000000001_01-BF0_002_trap_000.tif,1,01-BF0,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,I0,raw,I2,S0,A8
265,img_000000001_01-BF0_002_trap_002.tif,1,01-BF0,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X1,derived,I1,S2,A2
266,img_000000001_01-BF0_002_trap_003.tif,1,01-BF0,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I3,raw,I3,S0,A7
267,img_000000001_01-BF0_002_trap_006.tif,1,01-BF0,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X2,raw,I3,S1,A3
268,img_000000001_01-BF0_002_trap_007.tif,1,01-BF0,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,derived,I3,S1,A3
269,img_000000001_01-BF0_002_trap_008.tif,1,01-BF0,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,derived,I2,S0,A5
270,img_000000001_01-BF0_002_trap_010.tif,1,01-BF0,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X0,derived,I1,S1,A6
271,img_000000001_01-BF0_002_trap_011.tif,1,01-BF0,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,raw,I2,S0,A8
272,img_000000001_01-BF0_002_trap_012.tif,1,01-BF0,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D2,raw,I2,S0,A8
273,img_000000001_01-BF0_002_trap_013.tif,1,01-BF0,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,derived,I1,S1,A6
274,img_000000001_01-BF0_002_trap_014.tif,1,01-BF0,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I3,raw,I1,S1,A5
275,img_000000001_01-BF0_002_trap_016.tif,1,01-BF0,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,raw,I3,S1,A8
276,img_000000001_01-BF0_002_trap_017.tif,1,01-BF0,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I0,derived,I2,S1,A4
277,img_000000001_01-BF0_002_trap_018.tif,1,01-BF0,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I1,raw,I2,S2,A3
278,img_000000001_01-BF0_002_trap_020.tif,1,01-BF0,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R1,derived,I2,S0,A3
279,img_000000001_01-BF0_002_trap_022.tif,1,01-BF0,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D1,raw,I3,S2,A7
280,img_000000001_01-BF0_002_trap_023.tif,1,01-BF0,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I0,raw,I1,S2,A6
281,img_000000001_01-BF0_002_trap_024.tif,1,01-BF0,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R2,raw,I1,S2,A0
282,img_000000001_01-BF0_002_trap_025.tif,1,01-BF0,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X1,raw,I1,S1,A8
283,img_000000001_01-BF0_002_trap_028.tif,1,01-BF0,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X2,derived,I2,S1,A2
284,img_000000001_01-BF0_002_trap_031.tif,1,01-BF0,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,raw,I2,S1,A9
285,img_000000001_01-BF0_002_trap_033.tif,1,01-BF0,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I2,S2,A1
286,img_000000001_01-BF0_002_trap_035.tif,1,01-BF0,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R1,derived,I3,S1,A8
287,img_000000001_01-BF0_002_trap_037.tif,1,01-BF0,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,raw,I1,S0,A3
288,img_000000001_03-GFPdouble_000_trap_000.tif,1,03-GFPdouble,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R3,raw,I3,S0,A7
289,img_000000001_03-GFPdouble_000_trap_002.tif,1,03-GFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X0,derived,I1,S1,A3
290,img_000000001_03-GFPdouble_000_trap_003.tif,1,03-GFPdouble,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,raw,I3,S0,A6
291,img_000000001_03-GFPdouble_000_trap_006.tif,1,03-GFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R0,raw,I3,S2,A8
292,img_000000001_03-GFPdouble_000_trap_007.tif,1,03-GFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I3,derived,I3,S0,A8
293,img_000000001_03-GFPdouble_000_trap_008.tif,1,03-GFPdouble,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,derived,I3,S0,A6
294,img_000000001_03-GFPdouble_000_trap_010.tif,1,03-GFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X0,raw,I3,S0,A5
295,img_000000001_03-GFPdouble_000_trap_011.tif,1,03-GFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D0,derived,I2,S2,A1
296,img_000000001_03-GFPdouble_000_trap_012.tif,1,03-GFPdouble,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D0,derived,I3,S1,A9
297,img_000000001_03-GFPdouble_000_trap_013.tif,1,03-GFPdouble,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D3,raw,I3,S2,A0
298,img_000000001_03-GFPdouble_000_trap_014.tif,1,03-GFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I3,derived,I1,S0,A2
299,img_000000001_03-GFPdouble_000_trap_016.tif,1,03-GFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R2,raw,I3,S1,A9
300,img_000000001_03-GFPdouble_000_trap_017.tif,1,03-GFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D2,raw,I1,S2,A5
301,img_000000001_03-GFPdouble_000_trap_018.tif,1,03-GFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,derived,I1,S1,A1
302,img_000000001_03-GFPdouble_000_trap_020.tif,1,03-GFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D2,raw,I1,S0,A9
303,img_000000001_03-GFPdouble_000_trap_022.tif,1,03-GFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D2,raw,I1,S2,A9
304,img_000000001_03-GFPdouble_000_trap_023.tif,1,03-GFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,D3,derived,I3,S2,A6
305,img_000000001_03-GFPdouble_000_trap_024.tif,1,03-GFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,raw,I3,S0,A3
306,img_000000001_03-GFPdouble_000_trap_025.tif,1,03-GFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,derived,I1,S2,A9
307,img_000000001_03-GFPdouble_000_trap_028.tif,1,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D1,raw,I3,S2,A5
308,img_000000001_03-GFPdouble_000_trap_031.tif,1,03-GFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,raw,I3,S2,A6
309,img_000000001_03-GFPdouble_000_trap_033.tif,1,03-GFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I2,raw,I2,S0,A3
310,img_000000001_03-GFPdouble_000_trap_035.tif,1,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D2,derived,I2,S1,A7
311,img_000000001_03-GFPdouble_000_trap_037.tif,1,03-GFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X0,raw,I1,S2,A4
312,img_000000001_03-GFPdouble_001_trap_000.tif,1,03-GFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D1,derived,I2,S0,A5
313,img_000000001_03-GFPdouble_001_trap_002.tif,1,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D0,derived,I3,S0,A6
314,img_000000001_03-GFPdouble_001_trap_003.tif,1,03-GFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R1,raw,I2,S1,A8
315,img_000000001_03-GFPdouble_001_trap_006.tif,1,03-GFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X2,derived,I3,S1,A8
316,img_000000001_03-GFPdouble_001_trap_007.tif,1,03-GFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,raw,I2,S0,A1
